ID,APP_NAME,PLATFORM,DATE,REVENUE_CENTS,IMPRESSIONS
0596b73e5000040275f224f74a555031,jumping blocks,ios,2010-11-01,21.054476592,480
301d2015cdc92220adc597f9234ee67a,parking hoops,android,2010-11-01,511.450805044,1660
088332b6a0f8a6bc828fe0e5c5d5c07b,parking hoops,android,2010-11-01,308.93376028,990
cc24e912a031b66a34eafe5d6ff18951,jumping blocks,ios,2010-11-01,263.186726906,6000
131329794ca043c7d4bc693a5510eef5,jumping blocks,ios,2010-11-01,266.401187065,6020
f2fb4553ea14948662ad54685032d34d,parking hoops,android,2010-11-01,274.466759003,900
f5f4a8d8d11a3893369089cf602ca971,parking hoops,android,2010-11-01,97.61145258,320
af77c84248a283f97d8ce84b5f96e519,parking hoops,ios,2010-11-01,222.44388491,720
5e2c738e58a6551b3be887627d751070,parking hoops,ios,2010-11-01,653.351606697,2110
1cd189e3ac24c7bc1b694e3b5eb67e51,jumping blocks,ios,2010-11-01,27.630362431,620
e70439dc69191a820880d4e375ea387a,parking hoops,android,2010-11-01,163.49545841,530
a62e6847d5d95c657accba02f95868ae,jumping blocks,ios,2010-11-01,30.531668154,690
f3362137e1b4cf37887056deb1af8e1b,jumping blocks,ios,2010-11-01,27.98791376,650
e7fb43e32ab43b37a8c6589503913035,jumping blocks,ios,2010-11-01,90.53626230399999,2060
173b0c5659cd83424585324c430186ce,jumping blocks,ios,2010-11-01,315.53169377,1020
de7ea77cf98e8d3dbf0c31b56c2d2283,parking hoops,ios,2010-11-01,2004.02409936,6500
f128d6a7c61adb7c9c5a512512890d5e,jumping blocks,ios,2010-11-01,60.260903923,1370
d484a28ae03861e548117c45a8bcb2d0,jumping blocks,ios,2010-11-01,215.21474808,700
6545e75fa678ce3165bc23be29f37493,parking hoops,android,2010-11-01,143.33094875,460
9def436b026fb71c5840090c1ead0002,parking hoops,android,2010-11-01,266.73278996,870
4422a90f0ca76d41f881786e53d389e0,parking hoops,android,2010-11-01,182.01404954699998,580
7cadcb50148f00641eebfd7728fb428c,parking hoops,ios,2010-11-01,179.77125683,570
fd1e1a3598fa6d6a1036ef1246882f52,jumping blocks,ios,2010-11-01,23.057747994,520
d644f6a412992f1df98ee0246e3f8ffa,parking hoops,android,2010-11-01,435.6792006,1410
3e9f7d54454e5e66bb96da2764a143b7,jumping blocks,ios,2010-11-01,22.313310676,500
e62bb07e0a456156cc4780b7df462915,jumping blocks,ios,2010-11-01,194.76946392,640
f43b21810e82d6231ccd5c941157c755,jumping blocks,ios,2010-11-01,61.631134418,1410
fdf3d595cbcff3fae292cf5fa3f905e7,jumping blocks,ios,2010-11-01,203.71624698,640
28a3f8b29aea4de9c54e23d1ec4c2246,jumping blocks,ios,2010-11-01,63.901204474,1450
d9d6d590475a7481e2c9a7b15e560c3b,jumping blocks,ios,2010-11-01,4.7712511619999995,100
d805194d63b18c2b66d0af7c55e9b6fc,parking hoops,android,2010-11-01,292.38921528000003,960
233b91d5161cb1bc2b628b7275fdd014,jumping blocks,ios,2010-11-01,92.94299862,300
f831a69c3eb154d05c1fa7bac734ebcf,parking hoops,ios,2010-11-01,98.32178802,320
57148e12af19805153931269cbe21490,parking hoops,ios,2010-11-01,132.95629849,430
40e25dc705e63b6ddd81c2084b8f700e,jumping blocks,ios,2010-11-01,31.999498110999998,740
a4c800c7e48521ce879e3390b1125531,jumping blocks,ios,2010-11-01,24.036175674,540
d5c2a2daa99d020f37de504511e04297,parking hoops,android,2010-11-01,223.27568232,730
f57beaa45681e2f3794e7163ba21c257,jumping blocks,ios,2010-11-01,378.24639421300003,1240
d15659ce6e8c69f64d83daf3381b1144,jumping blocks,ios,2010-11-01,16.530145628,380
567f7e02d5fd05b95b8fc863803a8fdb,jumping blocks,ios,2010-11-01,70.692945851,1620
e1fd8d0efb5051d4d457d4354796275b,parking hoops,android,2010-11-01,158.880926471,510
eb5827415e66a1a76e955517bcac59ef,jumping blocks,ios,2010-11-01,40.608401016,920
27448d0b2d7d8c4bc7acdb7b0097ac76,jumping blocks,ios,2010-11-01,57.560841323000005,1300
e52f8b2e2865eacf6e20394958aab030,jumping blocks,ios,2010-11-01,69.50138851,230
3b8ae17134def80671ef551615a5c3cc,jumping blocks,ios,2010-11-01,71.77447697,230
0d15de37912fa7ebdcb7e7c3c0ca6531,jumping blocks,ios,2010-11-01,16.165865956,360
dadf48a9805aac98b30bd2536aa79a53,jumping blocks,ios,2010-11-01,87.339337743,1980
efbc4194da215611c7403f9c86cf7244,parking hoops,ios,2010-11-01,270.94175184,880
de42052570ecc96d8d600bded4cf316c,parking hoops,ios,2010-11-01,470.953579276,1520
18ad8e576a7b6ca5ca7f7ada4ac9320e,jumping blocks,ios,2010-11-01,70.15439219,230
e252b3157e5e41638844527f98d2c6f1,parking hoops,ios,2010-11-01,640.889034854,2080
80289dcc206a52f3414624eb4125568b,parking hoops,android,2010-11-01,102.26096299700001,330
8bee433567614d5a9982f9976eb15ca4,parking hoops,ios,2010-11-01,1187.304888334,3830
c69cae6aa131cb4f1c585993b84ac7c2,jumping blocks,ios,2010-11-01,192.493281907,4380
90bb586c73f30ebf1bb8c0f7b076a2f2,jumping blocks,ios,2010-11-01,135.38665238,440
3f9494c8a6de6f8541b93c88d2dc5b75,jumping blocks,ios,2010-11-01,270.98389603,880
090910e46ba08d86be03f3fdf26ce627,parking hoops,android,2010-11-01,794.80822194,2600
daa6dd536f700d519e5403e937867604,jumping blocks,ios,2010-11-01,179.793395608,4110
35142541acb4d6d32349f557bf6f4c74,jumping blocks,ios,2010-11-01,20.745516829000003,460
f088bdf96a337d7624d0eda247c353c1,parking hoops,ios,2010-11-01,146.5725914,480
88b1cb5330a005cefadf19714a8fc1bd,parking hoops,ios,2010-11-01,168.14212066,540
7f14660ba323f765b495a6bdfbcf2014,parking hoops,ios,2010-11-01,223.51458748,720
84ff0ff073de768aacefa3daf066c5cb,jumping blocks,ios,2010-11-01,68.938980372,1570
e7713371d97d198bb3a1d1650cea6de8,parking hoops,android,2010-11-01,227.034853226,720
83ca1b3815a6244b2667b3434f9951c9,jumping blocks,ios,2010-11-01,2.802084021,10
9c57dc4439d42eb1eadd283a99d49141,parking hoops,android,2010-11-01,635.39206819,2050
c3e9cb786f05f66d6726c9afba206dc8,parking hoops,ios,2010-11-01,480.45362331999996,1570
e1ccbba2eb4934bb04f3c2a147d4fe21,parking hoops,android,2010-11-01,251.26232373,810
e77b9092802da05a974c972c3daf6635,parking hoops,android,2010-11-01,99.46158288999999,320
fdac884e695628efe5d0a277889e4ff3,parking hoops,ios,2010-11-01,290.05001439,940
aa516c46338cf8cefe9cb8f02704af43,parking hoops,ios,2010-11-01,453.138604365,1450
2f5a6fcd5f544b3b143d891f889a9d31,jumping blocks,ios,2010-11-01,298.99585019200003,960
58405a4095dbbf76cf5ef26ba870edc2,jumping blocks,ios,2010-11-01,174.894643426,3950
9d2bc26f6ae6f7eca70db1f6c1b71edf,jumping blocks,ios,2010-11-01,48.865447602,160
aa02db72c972854a3350201d3fcc2a54,parking hoops,android,2010-11-01,397.96734513,1280
6912d1359cd03b56017d79706f475e92,parking hoops,ios,2010-11-01,157.98888651,510
0dce7070b65085c8ec201f03fbe9cf1b,jumping blocks,ios,2010-11-01,19.782965502,450
98a3edc2fe7cd0347bcce9b28adda108,parking hoops,ios,2010-11-01,355.15791624999997,1140
f0cc62f31f56db5939ba626e48f59d7f,parking hoops,ios,2010-11-01,253.349681619,810
e3fdcc898bb1e11ab5b407bc667ae490,jumping blocks,ios,2010-11-01,11.778920277,270
72966a1f27cb1d4fd17fa410621bc8e4,parking hoops,android,2010-11-01,228.85489206,750
417a8cda78aff5867e0b8fdc80070a9b,parking hoops,ios,2010-11-01,201.52735505,650
4bd15908d283bb35727eb71a3a15418c,jumping blocks,ios,2010-11-01,31.979954301,730
5e34f7003f87c9f9ac0e127593aa61fd,parking hoops,ios,2010-11-01,379.00442971,1240
948fc6ef7532ba1d78fc1ca58e39e293,parking hoops,ios,2010-11-01,95.610099852,310
42ffcf88db00f0c896ee5a13e6383544,parking hoops,android,2010-11-01,257.22438351,850
315314f02b8b798d2374bdbbfe746daf,parking hoops,android,2010-11-01,59.77578905,190
d7f1e4e5405d77c348fa07f42afffd2c,parking hoops,android,2010-11-01,790.86275842,2580
98915bb02665287fdc41534bba2bf5b3,parking hoops,ios,2010-11-01,182.89792996,590
cf807aafeaa4539e6b060fc9d1edc060,jumping blocks,ios,2010-11-01,197.59674494,630
68fb830fb007fdea63af9a8528f5bf57,jumping blocks,ios,2010-11-01,191.314537191,620
e3e84b1bf8e5c1702d290a33322bf39b,jumping blocks,ios,2010-11-01,61.966151912,1390
542b1f3942c381323635370dde5132d5,parking hoops,ios,2010-11-01,125.441844725,410
1d092883ca944b30aafd7771d1e59779,jumping blocks,ios,2010-11-01,151.149922654,3460
dc986e08cb6b5989d6f4886008b77d3f,jumping blocks,ios,2010-11-01,460.63508855,1500
bc20233cea8f0268cce92b7b532a67b0,jumping blocks,ios,2010-11-01,28.244796988,640
650e36deeeeef1773ebeb4059bd5bea4,parking hoops,ios,2010-11-01,182.885643004,600
5a4e3806004cf3d0b948dac2ea0dea31,jumping blocks,ios,2010-11-01,44.860856165,1020
069de483794678a478a90b5b5dde67aa,jumping blocks,ios,2010-11-01,31.360047462,710
882a622b7df9c0e8502380f809c4b850,jumping blocks,ios,2010-11-01,63.403871686,1470
436018236c906e78949e18db0c1757e5,parking hoops,android,2010-11-01,217.939403285,700
f93b3f0ac3cf3eebad2b62ebb41a2b2b,parking hoops,ios,2010-11-01,28.622708575999997,90
6f2a415949b98aebee3c3f1b93873804,jumping blocks,ios,2010-11-01,51.262210546999995,1140
c4c899cbd1b481ba8b507d6ad0dd1b70,jumping blocks,ios,2010-11-01,64.707575976,1470
e051b5555ec79967994f595780545fdf,parking hoops,android,2010-11-01,201.84508476000002,670
807e00ec1db3e041feb955cd8069a2a1,parking hoops,ios,2010-11-01,464.90827037,1530
df7f16f642b25af41851577e4952e0de,parking hoops,android,2010-11-01,481.89145036,1560
d4f33d8105dcd695e0a4db2ba54c860f,parking hoops,android,2010-11-01,238.20444357000002,760
205d07902a79dd206af2845c7702a417,jumping blocks,ios,2010-11-01,370.48330866000003,1210
a7bc7a390bde3d0a1bedfe8bdcf9f026,parking hoops,ios,2010-11-01,566.326091459,1840
612f369d818e592835f25b612d4af92d,parking hoops,android,2010-11-01,491.84104742,1590
b0423d6561073f4f2d9c52c1d9044423,parking hoops,android,2010-11-01,191.757083587,620
8b6ec2be2d0656202dbe1ed76cfcd94c,parking hoops,android,2010-11-01,514.680833583,1660
4202181f1cafe013025d1d2adfbb571b,jumping blocks,ios,2010-11-01,63.42370346,1420
d867eb1d804d7de8e69f796da1f65bac,parking hoops,android,2010-11-01,159.57154257000002,510
abcb6e261a15aae4fe4d4881397202e1,parking hoops,ios,2010-11-01,366.306054687,1180
de98fe7722b78def17289bd6b47617b0,jumping blocks,ios,2010-11-01,66.73904947,1510
d020aa5c859a36ab256419db70b9ae1f,parking hoops,android,2010-11-01,244.87124221000002,770
214a87a5331f7c5cdecf9ca253c35682,parking hoops,ios,2010-11-01,507.01671205,1660
0c279cd096b62abd4078bf3ef77a796e,jumping blocks,ios,2010-11-01,50.064633639,1140
974ddfd4046ae58e400c31593b6e14da,parking hoops,android,2010-11-01,30.216704466,90
9d3979bcce5f6e333b7b9db39e8cdac0,jumping blocks,ios,2010-11-01,45.346824922,1020
985ea528f048a25b59df0201c0283c32,parking hoops,ios,2010-11-01,34.15000524,110
6ff0ef049e27d4cba11b9a098fd4d83c,jumping blocks,ios,2010-11-01,45.624668055,1030
8b290739b6647de28320fb8c5c42ad59,parking hoops,android,2010-11-01,78.761106191,250
302f1cef703c6be209797c6172b420e7,parking hoops,android,2010-11-01,175.63698989,580
edc129c990cb857cf905050ff4099160,parking hoops,android,2010-11-01,477.17389909999997,1570
0a2bc510905c7b869d70c7b2990fb0ee,jumping blocks,ios,2010-11-01,56.123868105,1270
533fda6b2b4bd97d2cdf65860adc343d,jumping blocks,ios,2010-11-01,31.144805591,710
dbe09e4571da15de539d470718dbcb27,parking hoops,ios,2010-11-01,218.412685808,690
4d741de42cd468d4dabfd709a544adbd,parking hoops,android,2010-11-01,362.797939491,1140
9621be4ede84cfbdd326f61a538afeba,jumping blocks,ios,2010-11-01,54.039097357,1230
06683191180a1b97479d23e3237214a8,parking hoops,android,2010-11-01,38.77637777,120
7600cfee1c87bbac81e224a0b18376ca,jumping blocks,ios,2010-11-01,59.270435598000006,1340
064db0b11061c45fe5ffa21b59339f1e,jumping blocks,ios,2010-11-01,14.117186417000001,320
b4ecbc2839052c7cc80d320070610eac,jumping blocks,ios,2010-11-01,17.812463530000002,390
c8ca6e5f94282109cda1a832051aeda7,jumping blocks,ios,2010-11-01,84.00864796,280
4bdb2b48fe8066e037f11b2df6ec5c77,jumping blocks,ios,2010-11-01,316.311252492,7200
c4f707ffb583712784be294c661a6894,jumping blocks,ios,2010-11-01,191.13194853,620
6a5f8f649f64194a8a63deb448036995,parking hoops,ios,2010-11-01,503.79302255,1650
2b9bf2a5af17483b9a948da9de3b8e3c,jumping blocks,ios,2010-11-01,24.186211112,540
f2f47076dfba2702e771d74b4043bfd1,parking hoops,ios,2010-11-01,418.303195759,1360
8a13a694528b519133ecd765950226ff,jumping blocks,ios,2010-11-01,61.387633729,1390
5b88e8d32e0c675ee7d8d02a9677e843,jumping blocks,ios,2010-11-01,119.884081349,2700
f8fe920514751c952eb1aa88f675d404,jumping blocks,ios,2010-11-01,313.30138572,1020
bed3644cd5ffec4a68ca05d0b7989176,jumping blocks,ios,2010-11-01,20.526777756,460
c58d7c4e427d0272923d08e1ec484ed7,jumping blocks,ios,2010-11-01,74.23587676700001,1690
baff2271b867bca81ab71e9512295e88,parking hoops,android,2010-11-01,92.010929013,300
84c87abf7f149642f74fed011cb7eb63,jumping blocks,ios,2010-11-01,221.451952551,5000
e5285db4fa0bad4272e5fc5917a81551,jumping blocks,ios,2010-11-01,4.952485648,110
d30a80cd77ae0f278710af3ce16c16a4,parking hoops,ios,2010-11-01,171.68716845,550
0b577a9e7076fb517c8c98896828bc3d,parking hoops,ios,2010-11-01,200.72358348,650
b7d056c28f96f9c24bf330036fec9c60,parking hoops,android,2010-11-01,294.62481345000003,960
80ad7b76709f5de2db0b5838ac2656dd,jumping blocks,ios,2010-11-01,375.84792038,1200
08345b36b034fe0114d37731c98b582f,jumping blocks,ios,2010-11-01,80.788759771,1830
dba9c2673f48fa976aca94cf8838abfe,parking hoops,ios,2010-11-01,146.618606119,480
32bec2d80e85200726e171dde1977618,parking hoops,ios,2010-11-01,215.36300709,700
cf7e07439294382c49eedb879c232b4d,parking hoops,ios,2010-11-01,372.59167327,1220
d37de86e9abcf7d261dfba88c22a09ff,parking hoops,android,2010-11-01,538.99812422,1760
3481bc824bdc2534a74007247371538b,jumping blocks,ios,2010-11-01,161.85875407,530
3b2863443431cfb77fd29ea5f1ca8b1a,parking hoops,ios,2010-11-01,150.89888172,490
f77f2339a83c986f32d795c76cceb21c,jumping blocks,ios,2010-11-01,160.870682529,3670
82863504be33815ebe8a39e2f3c851d8,jumping blocks,ios,2010-11-01,181.8122248,590
3a74ad7e2b9676f0af89bbece5aa4569,jumping blocks,ios,2010-11-01,24.620321089999997,560
f482da20b97af6cb2602f20cbbe77d40,jumping blocks,ios,2010-11-01,7.478290359,170
6af836d52f463de9935976c6986b9725,parking hoops,ios,2010-11-01,536.42657788,1740
9a48f789a2e2ca78eb6259924bfa6fcc,jumping blocks,ios,2010-11-01,191.44097170999999,4330
dd8026e9a431dbbc0ace234ec8d7947a,jumping blocks,ios,2010-11-01,343.220853693,1120
c6740ac753f5b460e959f95e1743301f,jumping blocks,ios,2010-11-01,18.072196978,400
ed01d2d6e1a20100a9cdadd809e58ef8,jumping blocks,ios,2010-11-01,63.823419183,1450
1e0eb3bf2bad85d60e6297481d1466b9,parking hoops,ios,2010-11-01,321.00100696,1040
79785ceca2cdfe864b0be9e17a32028f,jumping blocks,ios,2010-11-01,55.75240285,1250
6e4a67dc98f1429957228c0a15d99e4c,parking hoops,android,2010-11-01,185.787365524,590
fe04c03203d91e9ee64d30b6d3ad5aa6,jumping blocks,ios,2010-11-01,65.606905623,1480
28b86ef4daaa92a60b413f22b480628d,jumping blocks,ios,2010-11-01,1.639617219,10
2a714ba348ea91b623e3fa06ecf5df3e,jumping blocks,ios,2010-11-01,32.788820696,730
bba31fb67d162301dbd9156679939021,jumping blocks,ios,2010-11-01,229.66880671,750
4d1e03b662dac557981fdacd7cb63b33,parking hoops,android,2010-11-01,105.146569444,340
1584560e97dc5c8d267b7fb3e510842d,parking hoops,ios,2010-11-01,393.61033548,1280
8cac25d7fcd7920e80adf9782dc3070e,parking hoops,ios,2010-11-01,241.619443596,790
89c4b4372e4b0d99f5284ea2a2a67d69,parking hoops,android,2010-11-01,143.203250659,450
e983aea8489177f133acb37a73f6b727,jumping blocks,ios,2010-11-01,60.108790896,1380
de08d9e78d78cad67a9c313a5f8c1ac2,parking hoops,android,2010-11-01,73.32611177999999,240
24815520088abe211ebc9d4066afa4c6,parking hoops,ios,2010-11-01,160.69427660999997,530
8c8eeb84d655c54e2bdbf46e6f16616f,jumping blocks,ios,2010-11-01,33.70959766,770
6ebd7bc168551b0236a9613a55c00074,parking hoops,ios,2010-11-01,192.886054151,630
7f791bff471bb97df5158f6900abf4b4,parking hoops,android,2010-11-01,114.41813384,370
dd26a7eee38517419b6b2551309b8c59,parking hoops,ios,2010-11-01,50.452762269,170
e5d6c80e0645f3a826b3007aaabcb74a,jumping blocks,ios,2010-11-01,882.79428469,2860
96e0b8dd59a378a03c1f3329e6d861e8,jumping blocks,ios,2010-11-01,242.813119495,5510
fe0152b5b785605fd2639719153395fd,jumping blocks,ios,2010-11-01,68.841471192,1540
544b14b524649526eaad2b4763b9605a,jumping blocks,ios,2010-11-01,53.78075091,1220
31e0f7a082b51fae8b8e732061fd1ea2,jumping blocks,ios,2010-11-01,82.068658366,1860
388246adaf90d02afc9bd799c61bced8,parking hoops,android,2010-11-01,1505.959825432,4900
b5c56ea64984c10f9afd4b301802b5cf,parking hoops,ios,2010-11-01,87.93874295500001,300
9c7233718f63b5755e996c73825661fc,parking hoops,android,2010-11-01,98.77201051,310
6fda1e2c1384cfbd2b88e07edfe617af,jumping blocks,ios,2010-11-01,12.95287203,300
9d63abc7afd447718fe01629862292fa,jumping blocks,ios,2010-11-01,29.696703085,680
e7404e3c9c8bf18d64e853a6a8d23a23,parking hoops,ios,2010-11-01,158.21510597,500
6b801c2236275879397bd4bd0be14494,parking hoops,android,2010-11-01,330.78321495299997,1080
c142738cf72802bb2e239cad4fef6135,jumping blocks,ios,2010-11-01,62.360266015,1420
6a6b64294a8d0e5bde05f253977dac78,jumping blocks,ios,2010-11-01,89.974105035,2060
4004db00169c34cacf02f9608608bae8,jumping blocks,ios,2010-11-01,22.049719239,490
86f25ed3ca16ff4c7767fb8d4f03c02b,parking hoops,android,2010-11-01,171.08006103999998,560
aff0efdc853f4642b67db6e1ce7a146a,parking hoops,android,2010-11-01,583.020224399,1910
ed2afe9b90947ffe9edac7354593c71d,parking hoops,android,2010-11-01,206.40976836,680
9f6dd068910a984db43b0eaf02d26938,parking hoops,ios,2010-11-01,1048.85331523,3390
4b197be50eb76fcd0bccd83a4f6fe7f0,parking hoops,ios,2010-11-01,321.47372235,1050
c17c8f34e55470307c194f3368678f15,jumping blocks,ios,2010-11-01,214.319904187,700
f952b8570088d814b7db8c241b73edec,parking hoops,android,2010-11-01,193.29910217,620
6b2b2bac694e85f1f78e7147d6deac3f,jumping blocks,ios,2010-11-01,101.84925451800001,320
fee4fdd2c4e10642ade30b74f84d4638,jumping blocks,ios,2010-11-01,9.814540409,210
c9c35b1b3175d42f03e1119ecd9904dd,jumping blocks,ios,2010-11-01,13.711544563,310
fd4b47ac149eb7898b892e11e3b34bb8,parking hoops,ios,2010-11-01,327.051226908,1060
e901a93a7141caa2cc28f8376e78f61e,parking hoops,android,2010-11-01,406.91982375000003,1330
48b263c3610cbf706e1b15bcc11fc505,jumping blocks,ios,2010-11-01,55.000336757,1230
f4dc2d2471034cd289df2be5525a2c8f,jumping blocks,ios,2010-11-01,63.28123450299999,200
279e7e0e98d3589b0e1a306a3c6f7b8f,parking hoops,ios,2010-11-01,283.49566187,920
7e302c849c7f8cbd5d561fb04fae5c3a,parking hoops,android,2010-11-01,211.48124567899998,670
d9bf66d8670739a069ef66356245c274,parking hoops,ios,2010-11-01,63.786152200000004,200
f2acc6f79f48b4418c4129b11347e96e,parking hoops,android,2010-11-01,463.858279679,1510
9d4b9bbb6122c141376e103a5a168c35,jumping blocks,ios,2010-11-01,83.856500789,1900
5cdeedb2356f7a375077729ed2e1f7b0,jumping blocks,ios,2010-11-01,122.81406996300001,2770
6d10c6ef54587155e127baaef057bad6,parking hoops,android,2010-11-01,402.529492119,1310
fb826ab87f598b136af4029578c587bf,jumping blocks,ios,2010-11-01,14.997338505,330
a71e88622237f36b1e8c4e255391d39d,parking hoops,android,2010-11-01,773.757867611,2530
0b1a19f26cc861798a3b3883545d62f6,jumping blocks,ios,2010-11-01,56.44488617,1290
9df769ae870776f7bb6f44745286e3e6,jumping blocks,ios,2010-11-01,31.193804424,710
8f95f46fdf79c3a037c0addf3892aa97,jumping blocks,ios,2010-11-01,78.648562936,1770
c0ff731b68d5c4455a97c9aa9d58d4dc,parking hoops,android,2010-11-01,288.29114089,920
6e7a41231ed72c0438f9d6f78fe1d57c,jumping blocks,ios,2010-11-01,269.847912945,6140
51174b47ecbff2647b644d31e602e97e,parking hoops,ios,2010-11-01,542.979598219,1760
a29bfd1c31eb074b548a642afae2dced,jumping blocks,ios,2010-11-01,185.259475051,4220
c4964eab69a720d0f12c9d7f306c9b03,parking hoops,android,2010-11-01,228.185678205,750
75f008ff9dea1b40179737236a5e2ce5,jumping blocks,ios,2010-11-01,341.732730705,7760
2f56b08abe58b5b46b989a90bb8b7d6e,jumping blocks,ios,2010-11-01,14.871045968,320
2bfa10438c0e2e1c145c50223bec3df8,jumping blocks,ios,2010-11-01,59.2478839,200
00c7f23897608dc9134db8195d7e34ee,jumping blocks,ios,2010-11-01,10.61272719,240
e27dd580525a025470146c6e3063bd96,jumping blocks,ios,2010-11-01,24.506487843000002,560
9a8e8210cf737fa3ff18e8bb878536fe,jumping blocks,ios,2010-11-01,68.613826896,1550
b4de31f72a68af8931698d2fbd97e8e7,parking hoops,ios,2010-11-01,504.89034719,1620
7a8e47be341f6a358df87bd47acbb3c9,jumping blocks,ios,2010-11-01,47.090545712,1060
480a89438fc36645ff41c6c8d7709b07,jumping blocks,ios,2010-11-01,96.931834865,2220
8263d7c12c5966e7479eb5e2c608e467,jumping blocks,ios,2010-11-01,13.614394117,310
693365e6ca1a6f5456a6494c18021a8b,jumping blocks,ios,2010-11-01,31.656497254999998,710
714bf412d55200959bd13a72a5f72e76,parking hoops,ios,2010-11-01,108.03280751,350
0127bf7525ac42e9aa18ff5d5ef24446,jumping blocks,ios,2010-11-01,65.116700655,1490
c2e482ee7ece02a3f3bc42ef4fb1e2e7,parking hoops,ios,2010-11-01,190.322854942,610
beb072f05cdbe6fe3530de5dc0d9713e,jumping blocks,ios,2010-11-01,32.98347305,100
b6e2178c795d1763856f86550558aa88,jumping blocks,ios,2010-11-01,18.857641308,430
3d9379c284f97c4b507b96193e4248b1,parking hoops,ios,2010-11-01,98.99976542,320
473b2b60ebcd66212c1574cd4a60c7f8,parking hoops,android,2010-11-01,725.0818432,2360
3aefe67a3a1de9f25adab542aae2b47f,jumping blocks,ios,2010-11-01,41.387067408,930
85830c7a6a8ac63a012a4b236a5c7b35,jumping blocks,ios,2010-11-01,4.204937677,90
0f347591cc928d9d6f757128155fb467,jumping blocks,ios,2010-11-01,88.233617896,1960
d7f20fd11bf3e86d567949022acf9a83,parking hoops,ios,2010-11-01,269.05216774400003,850
2c5c636b157cb5aceb4cea38c5b95c34,jumping blocks,ios,2010-11-01,43.655498136,1000
1f47188e57ec8ee20c0fd0c211802cec,jumping blocks,ios,2010-11-01,4.685445148,110
91eefab4dd831fecd83705d13d8a0ea2,jumping blocks,ios,2010-11-01,101.831830386,2300
9b19869712a0b922a907252c8ef76334,jumping blocks,ios,2010-11-01,35.202149345,800
54c3f1b445f0681f21b5ebf516604ead,jumping blocks,ios,2010-11-01,207.22648651,670
8cf724db3c8da32e0b48daf463d6e9cc,parking hoops,ios,2010-11-01,1411.031729068,4590
a9c1b29acb8ece7de89596dc60efd9fb,parking hoops,android,2010-11-01,449.379851188,1450
c3ec93631ec4a1a54086ce3d92fa9749,jumping blocks,ios,2010-11-01,53.715827323,1230
b91cc071dd34926da82baf8b7ce436bf,parking hoops,ios,2010-11-01,60.98433797,190
e8d5df3b59abf8bb3e20c1c2d4a621b9,jumping blocks,ios,2010-11-01,14.604684023,330
dc501d2dce28e45948c19b900d6dd9d1,jumping blocks,ios,2010-11-01,59.736443672,1360
da8d00b8e060fea75aebfce0dea23c94,parking hoops,android,2010-11-01,289.1468673,930
e2899e0d1a96ea9442ba2ef687407c44,jumping blocks,ios,2010-11-01,60.953913551,1390
d4945cd4f40e7282989094da8615d041,jumping blocks,ios,2010-11-01,66.50086494199999,1510
56e55462cfa7e5f97b258c6fb9bdc1a0,parking hoops,ios,2010-11-01,809.25037436,2620
477dba4049e6931eef150aec4a04c09e,parking hoops,ios,2010-11-01,206.17005257,660
cf295199bd5f125da70e84aea9d5207c,jumping blocks,ios,2010-11-01,56.241665346,1280
be56b96cb119057fd292cfd792b55c5b,jumping blocks,ios,2010-11-01,79.823628918,1820
ac5f88c0dabc85326cc531256fb334e3,parking hoops,android,2010-11-01,173.79365636,560
957e22a8ffc8dfd7bb502f3d4746d36a,jumping blocks,ios,2010-11-01,486.40492321,1570
f98e4099f3426d4f34362d1dbf27a440,jumping blocks,ios,2010-11-01,34.238802527000004,760
1e270e972580f3547c3b15368fd170e0,jumping blocks,ios,2010-11-01,46.294335793,1070
8248e91a5d9b5833ce1d7e87a4895594,jumping blocks,ios,2010-11-01,26.44263504,80
b2f229d858136b028334c09a79adb05d,jumping blocks,ios,2010-11-01,209.33340819300003,670
25d67f792287fb43d03d1d8fa17dc9bc,parking hoops,android,2010-11-01,653.416747977,2110
4a3218e48da1e7c480c0804ab6c74fd3,jumping blocks,ios,2010-11-01,37.491430723,850
e5af9933ffae3b490b33242ad1a2c420,jumping blocks,ios,2010-11-01,94.805851274,2150
d3d7e61584414872a0092f64c6f53690,parking hoops,android,2010-11-01,676.62562083,2210
64d249c911d1342ffd0d2a8c7fd1b228,parking hoops,android,2010-11-01,240.767090199,760
9b1c7525a26cdc961596bc359f5f23c8,jumping blocks,ios,2010-11-01,53.514205134,1220
81b034e3073855071e17648af74f88e3,jumping blocks,ios,2010-11-01,48.011358106,1060
d2c8c159e3943a9b66756f98ac8f4e41,jumping blocks,ios,2010-11-01,62.432519393,1430
d31480fc43285636df0d0519b3c03b5f,parking hoops,ios,2010-11-01,895.482392388,2910
0a61415859d3dc64bcce0e6dcdcf22c7,jumping blocks,ios,2010-11-01,32.908912391,720
65f7ed28bfe7b69bbff2883ea70fb57f,jumping blocks,ios,2010-11-01,73.85723777,240
b8b3fd5a9364c0237bd70d2075815264,parking hoops,ios,2010-11-01,193.09414873,630
68e45772d7531356c95c245f8d58af5d,jumping blocks,ios,2010-11-01,236.80729103,780
3bb9e66886e3274da59066a2e781451a,jumping blocks,ios,2010-11-01,303.04973004,1000
1ebee5e3ed04d788681ab8b3f56ad961,parking hoops,ios,2010-11-01,84.94488322,270
802cd9537eb3bcfa92d95f5fb0244de1,parking hoops,android,2010-11-01,520.25225394,1700
