PSEUDO_USER_ID,APP_NAME,PLATFORM,ACQUISITION_CHANNEL,CAMPAIGN_NAME,CREATIVES_NAME,COUNTRY,VERSION,INSTALLATION_DATE
378cfae6f13a97395ed9286dd7ed326d,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
eafb02680d10c671dae4428d85327415,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,au,0.20.2,2010-11-03
4f968a640f9d21ba5a50db2ba24bd66f,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,jp,0.21.1,2010-11-02
c1c8744d106c14c427b8b249753b212b,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,gp,0.40.1,2010-11-02
0a0d1a28aa0de24ecf0f1ee055273113,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,gp,0.20.1,2010-11-03
df5b7162d11bf71509db415456a9d966,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
68b0e891e3086616349a17edbfa3812f,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
0f02984110837e85f9f20b9567b33f77,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,au,0.40.1,2010-11-03
c097053a2aff3a111bbe7bafff47475c,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
4484af33b0ffe213b3cbe592c5032d07,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
0f89e8ee902a3b845de37ffa4e275b5c,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
9e0491ee8e57fecd9af4d5348cf0c939,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
123fd8f40b1e88d931b785b5ff16bebf,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad1,jp,0.40.1,2010-11-03
929feedfbf6dfcd2ab9b3bc7ef4b58c5,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
bf346807ea809aa8cd8e38ac9340d538,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
9bb1c095f54f4de4be2d4bcdd90f5933,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,gp,0.20.2,2010-11-02
7dbfb6613d7d4e75116e9f1302aa304c,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
551ecfeb8d4a723fab7aefb2202f4521,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
21cf6c141c723d0cf6293a39635ea5f3,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
7e8373f66c76e24790e06f964e64a2f4,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad1,au,0.40.1,2010-11-02
289d72fe1bb873a012ae1ffd8b93bff8,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
02b9967e3ac9039802733392b934f43d,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
162341a7f112c9731f38a1a0e4625893,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
975b2eb84197e4976afbf54258b326c5,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
2d659f9c5b9d114d870daf5740a0533a,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,au,0.40.1,2010-11-03
1da3e880b4a7f00d20ff132187c85297,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
51b7db854f9686654a75950e4ee31ed9,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
ebac461ffcad16997e9b58d3de6989d7,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
1b14391b67caa8b7d8e0f86b98d3c7ea,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad1,jp,0.21.1,2010-11-02
bfaf79a2e95b69c65416dd09b74ecab4,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
bdcd277a70d0ece3c2f4090360c2cfdc,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad2,jp,0.20.2,2010-11-03
6071a738eff859a70a279c73be85f0bb,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
bf61cd1b7f302c35857e8a46c54fdaf5,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,us,0.40.1,2010-11-03
7710a113390b806f2a76bb6cb6086f2d,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad2,jp,0.20.1,2010-11-02
34a7334672a200e436973ed299fac3d8,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
ed7ceebe88699b194315478235de92a4,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
21c6f428865ff5a5d0f324e7c2941edb,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
2b1bbc8a733cc16fa760cf6f5ace0683,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
c7562268fac5dd9676d98a9fc9cf1803,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
d175689997785ae0cd3da3a3c20a85c8,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
3fd2e5a7b2ffd62c8b355ef342791054,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
e5be0506405928e14c66c5cc470ddd5d,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
4fd87140a2dcfe5cea82d6b02a1b85f4,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
dbbe9cc5a88c7a762c84d45a7e1aece0,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
9215f4eaf5cd7b08aaf07b8bbfe0fb36,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
3e29c0ba2031710fed62e6e9c9d0048a,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
21cfd82941662bda362f9c6ac5e9feed,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
d543b6553fb359addce9695da0442510,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
380abe6314b9db2090373665ec5d5e99,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
97a33320deb63ca98fed27878919a453,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
3a89fa9995c8a429b5df6d2f50d39e5d,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-01
92f497b9e313e1a6dd2314d602d497d5,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
bc865f91025a7804ee9f5ee90c96ab48,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
34529d0e69852b6399a836007d2c6962,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
393bb3ede7215f5c232a2dccb16200c6,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
ab0ad4ed4af64e465c37dde7ded47af6,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
a2d8ae963a7398a23820671752a285d0,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,gp,0.20.2,2010-11-03
a9fe7373cd8241b180985e74476f43f5,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
787c82b2532d27a54075ececab4268a1,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
d7374d042da86053f54289221a471ab1,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
db2a67632025e18bc35e464879ea3ca2,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
f2f11f2996a8b5aa14a78fe2857b06f2,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
9df062c474afbb44cabcdf13c3b162fc,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-01
9d892045976f09e6f387f200bd253af4,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
d896ce83138efa89442ec558523a1177,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad2,us,0.20.1,2010-11-03
bccddb11525dd343f010afdd270bfcf7,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
ae29015af3b2496992e40aa56f2b93a1,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,gp,0.20.2,2010-11-03
e5d22759009734ec21172ca01c1493d7,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
c77d498eb8572c4473543036f3082857,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad1,us,0.20.1,2010-11-01
1412b1785821bb036588519e459c6f3c,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
35587a91ef1cad59f56daceb8b78a985,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,jp,0.48.1,2010-11-03
4c1f829c6f736cdc562bde932fa476f1,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,au,0.20.1,2010-11-02
725cc4afe09ff006914653015b7ce9bb,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
520bcf023d2400f00f8296c2f435bc40,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-01
e04c858e7167eeb70c5b36740122e09a,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
d90c6cccd5a6da34843f70df69f974d8,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
eaf353044b4f80c14fbcf8afee62688c,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,gp,0.20.2,2010-11-03
a7e3e0239d3a43ccaeaea0eb16eafeae,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,jp,0.16.1,2010-11-03
baf728d1b470a1e6f6eb71778635b0f2,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
f3ed058d166e0fded21d292b5bc2c19b,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
a6d31ba92b3aa14866c2ab3a0f38a3ef,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
2dd5b1a6a7307801543d1154e0ab8c29,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad19,jp,0.20.2,2010-11-03
3bc442a967324e03f32c3800c97acd4e,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad2,us,0.20.1,2010-11-03
514b879724c9593175126a0419c2a032,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
750a36e57466bcf58e1f58dafdce9c5e,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
6b55b191d0df3a6f8d503869754b88a5,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
2238fe4cdea5f3ebb8062bcc182a8677,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,jp,0.20.1,2010-11-03
d93550436e34a83e4faa73669adb9ac5,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
e89e1af9d46b33e8539dbb28b83d4e24,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,gp,0.40.1,2010-11-03
007a9bf415cbe6c3ddd2d020f6a61079,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,jp,0.20.1,2010-11-01
2341bea0da26efcde0ad5b695a2cc78e,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
653fd8378ec6f9d34b178d7a3ff5f5f9,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
89f8a3823bfb3487e3d76b5ed3f3d685,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad1,jp,0.20.1,2010-11-01
1341dd4a9c9375781627ce562057c1e3,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
b8c2141a5dc9c78e76e035cbcad93f44,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
6d2fd2a89f009ce6e4c4ea6551cfef01,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
a28211e3eedc708b954997e87fab399a,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
327892d25d4c3132fd57de81cbb2d0bb,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,jp,0.20.2,2010-11-01
b9faf05d644fc5df924f4346aa47f384,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad23,jp,0.20.2,2010-11-03
e285d20fa7b470898eb20a117e06194b,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
a7949240ee917032b2afc29fcb39151c,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,gp,0.48.1,2010-11-03
610a98c144d8e1426c78fa20a8ee37ac,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
8e61449be89c2c3008ff1e4b3ae96e07,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
d099c902e149a96b4f0ae855793734cb,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
dc4358fdf763b1c132d30cfa33f5763d,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
a311df7e36bccba5129dbb6628c932c1,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad2,gp,0.20.2,2010-11-02
5fce8c0b47e7cf7d7b64646bb599ca00,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
f4c9c3b5f500e326f5e82853b91645a5,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
29d984aca38fb025575ed0b7229f47b6,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
9be5394d3a512abf73a4ba1a64950470,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
f585a9b7e99a27576d66c0161fb12d75,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,gp,0.40.1,2010-11-03
58c6bd8edb5be84bc76df86a67f46a7c,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,jp,0.20.1,2010-11-02
a8ba9c5d1e25a170f0b69ace9a47a5f2,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad2,jp,0.20.1,2010-11-01
0d4ebfc4ed596f0dd739f6b7b0569265,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
877677f56820731d6eb76a3601de2b6e,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad23,jp,0.20.2,2010-11-01
6810177328bdb71d077745f3256eeb5c,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
3020f61646b169be23a0c854ca3d60d9,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-01
4ebdefad331223450b76bbbd654c5357,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.46.1,2010-11-03
f3865024df4367bef1dde146bfbdd5e8,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
9a81ad4de438ea346d35421ca511b407,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
97795645db57fdd2bcaacb598aadf8a4,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,us,0.21.1,2010-11-01
c81e1edf007e23ac63969a3198ab9cd5,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
3b8909f4d5cff712c491ab8b36663525,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
72406a9990cc2210eab802947d2bf929,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
3ca5c418bc32324e191c4a30a3fbffb6,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,gp,0.20.2,2010-11-03
5551966072d64f76183e98d1c736c2ae,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
0f63a14422088c3fc2397400376ce435,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad23,gp,0.20.2,2010-11-03
30dab2c9f9cc17994299ab37a455610c,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,gp,0.20.2,2010-11-03
678fc8fa5af85acfb0d0c8b513b6a510,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
c15752b567b694800650885a70bb4649,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
0931d9cf0d5b38b55ed7fd38828b53b0,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
1b7c6a846ee2e0e94649b41bd08727f6,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
d2372c50cb79039e570f40f3ffb300cb,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
28d74fd23ad086963eb9a167e2331e2f,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad3,us,0.20.1,2010-11-03
44f63cbba1f830f44e55d5aea686128a,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,jp,0.48.1,2010-11-03
903fb31c38516aa02729cc4ce43a1f0e,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,jp,0.40.1,2010-11-02
76e07c7dd79ce291f680a515ddc7ee9d,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad1,gp,0.40.1,2010-11-02
97afe7e152934f0e0a6b8080e5f9cf00,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,jp,0.20.1,2010-11-02
b20d565207993726154c1fc90f5476d5,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,us,0.20.2,2010-11-02
7cbaad8846ed41ab8c901097586d2d51,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
a934c2161c3ad17a45c2cf4b4c44bc1c,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
78c70a1aaeb1142a4f7af3de4bb780af,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad1,gp,0.40.1,2010-11-03
fa4b4e06a026775a310f1a3975e5982a,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
7a6f2d150580f062869b3539c5f3127a,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
af91354f5d435f71c59d7e8539075a7d,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad1,jp,0.48.1,2010-11-03
da5f1df7f66eb15684fdda10c2dbaa2d,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
89c7f7a4b443f22e46033b9ac4cb4c82,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
becac2f7626c71d6a6e028404051a26c,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
b3cba345b0818a5a5caae66c0856c438,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad3,us,0.48.1,2010-11-02
bc81b6edffb54797bf6a7228815266de,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
d0025fd0c51bf20c19b32859b19994e2,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
612508920bafcdaba31beffba8b8cf46,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
d7c29867fdfb78a4690871b7a9177804,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,au,0.20.2,2010-11-03
fad31672cd1eae45b0cb804de401e598,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
b4b1ea294dd2c1c0b0bee1aef474777a,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
b0859f70908d51ee71c5af0ef26ca842,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad1,gp,0.40.1,2010-11-03
a523d632d7311ecc5b5a9c59d9f07fdb,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad23,gp,0.20.2,2010-11-01
8d289f12c56b121d8dd02029c4bb520a,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
b10a231405585577991a6621eb302114,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
14a7cf85784a88106eaceb163cb537aa,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
bc72ca7bd4828a9a7a179c1d63bb7564,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad2,jp,0.21.1,2010-11-03
3384c4006f298db72b72aace9e2bfa2a,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
956184f74c5e2318aea1c63df569e87b,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
4a2ecb92185dfaedaca2a88297023af2,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,jp,0.40.1,2010-11-02
ad5600376a43b69d43bfd700dbf80f0c,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
e5284ae4dd2089e7e6f94d40bb4ffcc2,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,jp,0.20.2,2010-11-03
ed80d23d1895e301778d88394e62b764,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
50d3af3db7908225bbfa7879cfd6be82,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad3,jp,0.48.1,2010-11-03
672edd7ea3c9d478934b544eabb65bee,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
783223d2e1a9e8168ba5f828d42b991d,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,ca,0.20.2,2010-11-03
216a1acd5efb80e3d35c973054f97b04,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-02
53c2f21c14dbed2764a9e96f9c62bc37,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
5cb8fa1d2c1e43688f86cc9d16232799,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
d8ba17d934d462ab2def49e03db492a3,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
d59a55299e86f6a76b758f38d98cc924,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,us,0.40.1,2010-11-03
3b55282ba0f24255d570bf1d0912b14d,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,jp,0.40.1,2010-11-03
af0ca14005fabeee2d9675d1071828bc,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,au,0.20.2,2010-11-02
f7a2fcabcd8995b7cccdb11a0fccf1e5,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad1,us,0.20.1,2010-11-03
73a141ee96d5772b6b083c9457994e29,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,jp,0.48.1,2010-11-02
ef18c0bc04e1510b9461c0dd0134785b,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad6,jp,0.20.2,2010-11-02
a348c8c617598c2d08941390a14d1dc2,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-03
c0e99fe015b6c91a067ff28a208e20d8,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad2,jp,0.20.1,2010-11-02
2f71598087a686429a4d81d26fea9dd6,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-01
4f7e85b85b80fb9a0b66f0a4397b32c7,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad2,au,0.20.2,2010-11-03
64113ef6cef20363c016a1c4509e24fd,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
f01a780eaae84b6ebd871793ea7d7d0d,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-01
b89eda6500ee773951352bc771e189a7,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad4,jp,0.20.1,2010-11-03
59009080d244aa9b5bd06f5130c432bd,parking hoops,android,Facebook,ph_02_campaign,parking_hoops_ad2,us,0.20.2,2010-11-03
3c9ee5e241260fc51a3e1cb846803da9,parking hoops,ios,Google,ph_01_campaign,parking_hoops_ad3,jp,0.20.1,2010-11-03
21b22703f900e68a183fcf47759c5fd9,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.48.1,2010-11-02
4d8889ac357efa76c40d0bcf22a0dc63,jumping blocks,ios,Facebook,jp_01_campaign,jumping_blocks_ad1,us,0.40.1,2010-11-03
14c275f22cfd4edce1efc026e503e413,jumping blocks,ios,Google,jp_03_campaign,jumping_blocks_ad2,gp,0.40.1,2010-11-01
